address,file_offset,name,body_bytes,instructions,decompiled,warnings,status,source,native_symbol,name_confidence,name_evidence
096eec,016eec,egs52_update_near_fd00_096eec,36,10,true,2,decompiled_unverified,functions/096eec_egs52_update_near_fd00_096eec.c,,structural,Instruction destination near addresses fd00;fcfc;fcfe
096f10,016f10,egs52_restart_serial_receive,22,8,true,1,decompiled_unverified,functions/096f10_egs52_restart_serial_receive.c,,inferred,Reset interrupt and receiver bits; configure PEC destination
096f26,016f26,egs52_update_near_fc40_096f26,48,18,true,1,withheld,,,structural,Instruction destination near addresses fc40;fd00
096f56,016f56,egs52_update_near_fd00_096f56,64,26,true,1,decompiled_unverified,functions/096f56_egs52_update_near_fd00_096f56.c,,structural,Instruction destination near addresses fd00
096f96,016f96,egs52_update_near_f0a0_096f96,32,14,true,1,decompiled_unverified,functions/096f96_egs52_update_near_f0a0_096f96.c,,structural,Instruction destination near addresses f0a0
096fb6,016fb6,egs52_compute_from_near_f0a0_096fb6,60,23,true,1,decompiled_unverified,functions/096fb6_egs52_compute_from_near_f0a0_096fb6.c,,structural,Instruction source near addresses f0a0
096ff2,016ff2,egs52_update_near_f03c_096ff2,68,27,true,1,decompiled_unverified,functions/096ff2_egs52_update_near_f03c_096ff2.c,,structural,Instruction destination near addresses f03c;f034;f03e;f036
097036,017036,egs52_compute_from_near_c160_097036,20,7,true,2,decompiled_unverified,functions/097036_egs52_compute_from_near_c160_097036.c,,structural,Instruction source near addresses c160
09704c,01704c,egs52_get_status_c160,6,2,true,2,decompiled_unverified,functions/09704c_egs52_get_status_c160.c,,observed,Return byte C160
097052,017052,egs52_update_near_c161_097052,196,70,true,14,decompiled_unverified,functions/097052_egs52_update_near_c161_097052.c,,structural,Instruction destination near addresses c161;c162
097116,017116,egs52_compute_from_near_f03c_097116,80,27,true,4,decompiled_unverified,functions/097116_egs52_compute_from_near_f03c_097116.c,,structural,Instruction source near addresses f03c;f03e
097166,017166,egs52_clear_state_c164,12,4,true,2,decompiled_unverified,functions/097166_egs52_clear_state_c164.c,,observed,Clear words C164/C166
097172,017172,egs52_update_near_c166_097172,118,43,true,5,withheld,,,structural,Instruction destination near addresses c166
0971e8,0171e8,egs52_update_near_c166_0971e8,52,19,true,3,decompiled_unverified,functions/0971e8_egs52_update_near_c166_0971e8.c,,structural,Instruction destination near addresses c166
09721c,01721c,egs52_update_near_c168_09721c,126,49,true,15,withheld,,,structural,Instruction destination near addresses c168;c164;c169
09729a,01729a,egs52_update_near_c168_09729a,66,25,true,10,decompiled_unverified,functions/09729a_egs52_update_near_c168_09729a.c,,structural,Instruction destination near addresses c168
0972dc,0172dc,egs52_update_near_c168_0972dc,116,46,true,16,decompiled_unverified,functions/0972dc_egs52_update_near_c168_0972dc.c,,structural,Instruction destination near addresses c168;c164;c169
097350,017350,egs52_update_near_c16e_097350,704,233,true,80,decompiled_unverified,functions/097350_egs52_update_near_c16e_097350.c,,structural,Instruction destination near addresses c16e;c169;c16c;c16a;f804;c164
097610,017610,egs52_update_near_c172_097610,36,12,true,3,decompiled_unverified,functions/097610_egs52_update_near_c172_097610.c,,structural,Instruction destination near addresses c172;c170
097634,017634,egs52_update_near_c170_097634,66,20,true,5,decompiled_unverified,functions/097634_egs52_update_near_c170_097634.c,,structural,Instruction destination near addresses c170;c172
097676,017676,egs52_register_sequence_097676,2,1,true,0,decompiled_unverified,functions/097676_egs52_register_sequence_097676.c,,structural,Register-level instruction sequence; higher-level role unresolved
097678,017678,egs52_update_near_c172_097678,380,119,true,14,decompiled_unverified,functions/097678_egs52_update_near_c172_097678.c,,structural,Instruction destination near addresses c172;c170
0977f4,0177f4,egs52_update_near_c170_0977f4,272,92,true,17,decompiled_unverified,functions/0977f4_egs52_update_near_c170_0977f4.c,,structural,Instruction destination near addresses c170
097904,017904,egs52_update_near_c170_097904,36,10,true,4,decompiled_unverified,functions/097904_egs52_update_near_c170_097904.c,,structural,Instruction destination near addresses c170
097928,017928,egs52_end_initialization,6,2,true,0,decompiled_unverified,functions/097928_egs52_end_initialization.c,,observed,EINIT instruction
09792e,01792e,egs52_enable_interrupts,10,5,true,1,verified_native,egs52_reconstructed_clean.c,egs52_enable_interrupts,verified,Atomic PSW.IEN set followed by two NOPs; original-instruction tests cover every initial PSW word and final flags
097938,017938,egs52_disable_interrupts_save,22,10,true,1,verified_native,egs52_reconstructed_clean.c,egs52_disable_interrupts_save,verified,Return previous PSW.IEN and atomically clear it; original-instruction tests cover every initial PSW word and final flags
09794e,01794e,egs52_software_reset,6,2,true,0,decompiled_unverified,functions/09794e_egs52_software_reset.c,,observed,SRST instruction
097954,017954,egs52_update_near_f160_097954,202,54,true,0,decompiled_unverified,functions/097954_egs52_update_near_f160_097954.c,,structural,Instruction destination near addresses f160;f162;f164;f166;f168;f16a;f16c;f16e;f170;f172;f174;f176;f178;f184;f18c;f194;f186;f19e;f17a;f17c
097a1e,017a1e,egs52_initialize_capture_compare,34,9,true,0,decompiled_unverified,functions/097a1e_egs52_initialize_capture_compare.c,,observed,Constant writes to FF52..FF58 and FF22..FF28
097a40,017a40,egs52_register_sequence_097a40,58,15,true,0,decompiled_unverified,functions/097a40_egs52_register_sequence_097a40.c,,structural,Register-level instruction sequence; higher-level role unresolved
097a7a,017a7a,egs52_clear_capture_compare_controls,10,3,true,0,decompiled_unverified,functions/097a7a_egs52_clear_capture_compare_controls.c,,observed,Clear words FF30 and FF32
097a84,017a84,egs52_update_near_f1c2_097a84,66,20,true,0,decompiled_unverified,functions/097a84_egs52_update_near_f1c2_097a84.c,,structural,Instruction destination near addresses f1c2;f1c6;f1ca;f1ce;f1d2;f1d6;f1c4
097ac6,017ac6,egs52_update_near_f0b4_097ac6,16,5,true,0,decompiled_unverified,functions/097ac6_egs52_update_near_f0b4_097ac6.c,,structural,Instruction destination near addresses f0b4
097ad6,017ad6,egs52_update_near_c17a_097ad6,52,19,true,2,decompiled_unverified,functions/097ad6_egs52_update_near_c17a_097ad6.c,,structural,Instruction destination near addresses f030;f038;c17a;f806
097b0a,017b0a,egs52_call_097ad6_097b0a,16,5,true,0,decompiled_unverified,functions/097b0a_egs52_call_097ad6_097b0a.c,,structural,Direct call targets 097ad6
097b1a,017b1a,egs52_update_near_f808_097b1a,38,12,true,5,decompiled_unverified,functions/097b1a_egs52_update_near_f808_097b1a.c,,structural,Instruction destination near addresses f808;f18c;f806
097b40,017b40,egs52_update_near_c178_097b40,862,270,true,78,withheld,,,structural,Instruction destination near addresses fc60;c178;c176;c17a;f808;f030
097e9e,017e9e,egs52_set_target_c174,6,2,true,1,decompiled_unverified,functions/097e9e_egs52_set_target_c174.c,,observed,Store argument to C174
097ea4,017ea4,egs52_compute_from_near_c176_097ea4,114,36,true,8,decompiled_unverified,functions/097ea4_egs52_compute_from_near_c176_097ea4.c,,structural,Instruction source near addresses c176;c0eb;c178
097f16,017f16,egs52_update_near_c17a_097f16,206,67,true,12,decompiled_unverified,functions/097f16_egs52_update_near_c17a_097f16.c,,structural,Instruction destination near addresses c17a
097fe4,017fe4,egs52_scale_c17a_to_u16,30,9,true,2,decompiled_unverified,functions/097fe4_egs52_scale_c17a_to_u16.c,,observed,Scale C17A by 65535/24000
098002,018002,egs52_compute_from_near_c0eb_098002,242,81,true,11,decompiled_unverified,functions/098002_egs52_compute_from_near_c0eb_098002.c,,structural,Instruction source near addresses c0eb;c176
0980fa,0180fa,egs52_update_near_c189_0980fa,106,45,true,3,decompiled_unverified,functions/0980fa_egs52_update_near_c189_0980fa.c,,structural,Instruction destination near addresses f1c6;f0b4;c189;c18a;c18b;fd02
098164,018164,egs52_test_fd02_bit0_clear,12,4,true,1,verified_native,egs52_reconstructed_clean.c,egs52_test_fd02_bit0_clear,verified,Bit inversion from FD02 into PSW bit6 and RL4; every initial PSW word instruction-tested
098170,018170,egs52_update_near_c18b_098170,90,35,true,3,decompiled_unverified,functions/098170_egs52_update_near_c18b_098170.c,,structural,Instruction destination near addresses c18b;c17e
0981ca,0181ca,egs52_compute_from_near_c189_0981ca,34,15,true,2,decompiled_unverified,functions/0981ca_egs52_compute_from_near_c189_0981ca.c,,structural,Instruction source near addresses c189;c18a
0981ec,0181ec,egs52_update_near_c180_0981ec,52,20,true,4,decompiled_unverified,functions/0981ec_egs52_update_near_c180_0981ec.c,,structural,Instruction destination near addresses c180;c182;c184;c17e
098220,018220,egs52_update_near_c180_098220,52,20,true,4,decompiled_unverified,functions/098220_egs52_update_near_c180_098220.c,,structural,Instruction destination near addresses c180;c182;c184;c17e
098254,018254,egs52_update_near_c18c_098254,1230,471,true,78,withheld,,,structural,Instruction destination near addresses fc80;f0b0;c18c;c189;c18a;fd02;c18f;c190;c191;fce4;fce6;c186;fce0;fce2;c187;c188;c18e;f0b4;c18d;c180;c184
098722,018722,egs52_register_sequence_098722,2,1,true,0,decompiled_unverified,functions/098722_egs52_register_sequence_098722.c,,structural,Register-level instruction sequence; higher-level role unresolved
098724,018724,egs52_update_near_c188_098724,126,55,true,2,withheld,,,structural,Instruction destination near addresses c188;f0b4;c186
0987a2,0187a2,egs52_update_near_c19c_0987a2,186,55,true,17,decompiled_unverified,functions/0987a2_egs52_update_near_c19c_0987a2.c,,structural,Instruction destination near addresses c19c;c19d;c19e;c19f
09885c,01885c,egs52_call_0987a2_09885c,30,8,true,0,decompiled_unverified,functions/09885c_egs52_call_0987a2_09885c.c,,structural,Direct call targets 0987a2
09887a,01887a,egs52_update_near_c19d_09887a,224,71,true,15,decompiled_unverified,functions/09887a_egs52_update_near_c19d_09887a.c,,structural,Instruction destination near addresses fd02;c19d;c19e;c19c
09895a,01895a,egs52_update_near_c19f_09895a,144,54,true,8,decompiled_unverified,functions/09895a_egs52_update_near_c19f_09895a.c,,structural,Instruction destination near addresses c19f
0989ea,0189ea,egs52_update_near_c19f_0989ea,192,65,true,14,decompiled_unverified,functions/0989ea_egs52_update_near_c19f_0989ea.c,,structural,Instruction destination near addresses c19f
098aaa,018aaa,egs52_transform_memory_098aaa,136,53,true,10,decompiled_unverified,functions/098aaa_egs52_transform_memory_098aaa.c,,structural,Indirect non-R0 memory destinations in decoded instructions
098b32,018b32,egs52_update_near_f960_098b32,108,38,true,10,withheld,,,structural,Instruction destination near addresses f960
098b9e,018b9e,egs52_call_09212e_098b9e,44,16,true,4,decompiled_unverified,functions/098b9e_egs52_call_09212e_098b9e.c,,structural,Direct call targets 09212e;09214e
098bca,018bca,egs52_call_097904_098bca,378,148,true,0,decompiled_unverified,functions/098bca_egs52_call_097904_098bca.c,,structural,Direct call targets 097904;0981ca;0990f6;09fbc0
098d44,018d44,egs52_update_near_c19c_098d44,162,54,true,9,withheld,,,structural,Instruction destination near addresses f980;fd02;c19c
098de6,018de6,egs52_update_near_c19d_098de6,164,55,true,9,withheld,,,structural,Instruction destination near addresses f980;fd02;c19d
098e8a,018e8a,egs52_update_near_c19e_098e8a,164,55,true,9,withheld,,,structural,Instruction destination near addresses f980;fd02;c19e
098f2e,018f2e,egs52_update_near_fcc0_098f2e,152,53,true,11,withheld,,,structural,Instruction destination near addresses fcc0;fd02
098fc6,018fc6,egs52_update_near_fcc0_098fc6,152,53,true,11,withheld,,,structural,Instruction destination near addresses fcc0;fd02
09905e,01905e,egs52_update_near_fcc0_09905e,152,53,true,11,withheld,,,structural,Instruction destination near addresses fcc0;fd02
0990f6,0190f6,egs52_compute_from_near_c19f_0990f6,46,19,true,1,decompiled_unverified,functions/0990f6_egs52_compute_from_near_c19f_0990f6.c,,structural,Instruction source near addresses c19f
099124,019124,egs52_update_near_f80c_099124,370,106,true,30,decompiled_unverified,functions/099124_egs52_update_near_f80c_099124.c,,structural,Instruction destination near addresses f80c;f80e;f810;f811;f812;f80a;fdfb;fdf6;fdf8;fdfa
0993cc,0193cc,egs52_set_watchdog_marker_96,10,3,true,1,decompiled_unverified,functions/0993cc_egs52_set_watchdog_marker_96.c,,inferred,Write 0x96 to F80A
0993d6,0193d6,egs52_update_near_f80a_0993d6,32,10,true,2,decompiled_unverified,functions/0993d6_egs52_update_near_f80a_0993d6.c,,structural,Instruction destination near addresses f80a;fdfb
0993f6,0193f6,egs52_clear_watchdog_markers,10,3,true,2,decompiled_unverified,functions/0993f6_egs52_clear_watchdog_markers.c,,inferred,Clear F80A/FDFB
099400,019400,egs52_update_near_f80a_099400,30,9,true,2,decompiled_unverified,functions/099400_egs52_update_near_f80a_099400.c,,structural,Instruction destination near addresses f80a
09941e,01941e,egs52_compute_from_near_f80a_09941e,50,18,true,3,decompiled_unverified,functions/09941e_egs52_compute_from_near_f80a_09941e.c,,structural,Instruction source near addresses f80a;fdfb
099450,019450,egs52_update_near_c1aa_099450,10,4,true,1,decompiled_unverified,functions/099450_egs52_update_near_c1aa_099450.c,,structural,Instruction destination near addresses c1aa
09945a,01945a,egs52_update_near_c1aa_09945a,80,24,true,4,decompiled_unverified,functions/09945a_egs52_update_near_c1aa_09945a.c,,structural,Instruction destination near addresses c1aa
0994aa,0194aa,egs52_update_near_c1aa_0994aa,16,5,true,2,decompiled_unverified,functions/0994aa_egs52_update_near_c1aa_0994aa.c,,structural,Instruction destination near addresses c1aa
0994ba,0194ba,egs52_update_near_c1aa_0994ba,14,4,true,1,decompiled_unverified,functions/0994ba_egs52_update_near_c1aa_0994ba.c,,structural,Instruction destination near addresses c1aa
0994c8,0194c8,egs52_service_watchdog,18,5,true,3,decompiled_unverified,functions/0994c8_egs52_service_watchdog.c,,observed,Write watchdog control and execute SRVWDT; copy FDF2 byte to FDFC
0994da,0194da,egs52_update_near_c1aa_0994da,52,16,true,5,decompiled_unverified,functions/0994da_egs52_update_near_c1aa_0994da.c,,structural,Instruction destination near addresses fdfd;c1aa
09950e,01950e,egs52_update_near_c1aa_09950e,92,29,true,5,decompiled_unverified,functions/09950e_egs52_update_near_c1aa_09950e.c,,structural,Instruction destination near addresses c1aa
09956a,01956a,egs52_get_status_c1aa,6,2,true,2,decompiled_unverified,functions/09956a_egs52_get_status_c1aa.c,,observed,Return RAM word C1AA
099570,019570,egs52_update_near_c2b4_099570,280,91,true,42,decompiled_unverified,functions/099570_egs52_update_near_c2b4_099570.c,,structural,Instruction destination near addresses c2b4;c2b0
099688,019688,egs52_update_near_c1ac_099688,26,7,true,5,decompiled_unverified,functions/099688_egs52_update_near_c1ac_099688.c,,structural,Instruction destination near addresses c1ac;c1ad;c2af;c2ae;c2b3
0996a2,0196a2,egs52_update_near_c2b0_0996a2,52,15,true,8,decompiled_unverified,functions/0996a2_egs52_update_near_c2b0_0996a2.c,,structural,Instruction destination near addresses c2b0;c2b1;c2b3;c2af;c2b2
0996d6,0196d6,egs52_update_near_c2b0_0996d6,290,84,true,33,decompiled_unverified,functions/0996d6_egs52_update_near_c2b0_0996d6.c,,structural,Instruction destination near addresses c2b0;c2b1;c1ad;c2b2;c2af;c2ae;c1b0;c1af;c1b1
0997f8,0197f8,egs52_register_sequence_0997f8,2,1,true,0,decompiled_unverified,functions/0997f8_egs52_register_sequence_0997f8.c,,structural,Register-level instruction sequence; higher-level role unresolved
09997a,01997a,egs52_update_near_c1b0_09997a,52,15,true,9,decompiled_unverified,functions/09997a_egs52_update_near_c1b0_09997a.c,,structural,Instruction destination near addresses c1b0;c1af;c2b0;c2b1;c1ad;c2b2;c2b3;c2af
0999ca,0199ca,egs52_call_09997a_0999ca,6,2,true,0,decompiled_unverified,functions/0999ca_egs52_call_09997a_0999ca.c,,structural,Direct call targets 09997a
